task_id,difficulty,hint,status,example_number,candidate_index,is_top1,input_grid,output_grid,pred_output_grid,correct,parse_error,num_candidates_returned,task_top1_hit,task_topk_hit,error
0a938d79,Easy,"The blocks’ initial positions and spacing, as well as the board’s width and height, will affect the result.",ok,1,5,False,"[[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0]]","[[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]",False,,6,False,False,
0a938d79,Easy,"The blocks’ initial positions and spacing, as well as the board’s width and height, will affect the result.",ok,1,6,False,"[[0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0],[0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0]]","[[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0],[0,0,0,0,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0,4,0,3,0]]",False,,6,False,False,
0b148d64,Easy,"Overall, it is actually divided into several large sections, with one section in a different color.",ok,1,1,True,"[[1,1,1,1,0,1,0,0,3,0,3,3,3,3,3,3,0],[1,0,1,0,1,1,0,0,0,3,0,3,3,3,0,0,0],[1,1,0,1,1,0,0,0,0,0,0,3,3,3,3,0,0],[0,0,0,1,1,1,0,0,3,3,0,3,3,0,3,0,0],[1,1,1,1,1,1,0,0,0,3,0,3,3,3,0,3,3],[1,1,1,1,1,1,0,0,3,3,0,0,0,3,0,0,3],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[3,0,0,0,0,3,0,0,3,3,3,0,3,0,3,0,3],[0,3,3,0,0,3,0,0,0,3,0,3,3,3,0,0,0],[3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,3],[3,0,3,0,3,0,0,0,0,3,3,3,3,3,3,0,3],[0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,3,0]]","[[1,1,1,1,0,1],[1,0,1,0,1,1],[1,1,0,1,1,0],[0,0,0,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1]]","[[0,3,3,3,3,3],[3,0,3,3,3,0],[0,0,0,3,3,3],[3,3,0,3,3,0],[0,3,0,3,3,3]]",False,,6,False,False,
0b148d64,Easy,"Overall, it is actually divided into several large sections, with one section in a different color.",ok,1,2,False,"[[1,1,1,1,0,1,0,0,3,0,3,3,3,3,3,3,0],[1,0,1,0,1,1,0,0,0,3,0,3,3,3,0,0,0],[1,1,0,1,1,0,0,0,0,0,0,3,3,3,3,0,0],[0,0,0,1,1,1,0,0,3,3,0,3,3,0,3,0,0],[1,1,1,1,1,1,0,0,0,3,0,3,3,3,0,3,3],[1,1,1,1,1,1,0,0,3,3,0,0,0,3,0,0,3],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[3,0,0,0,0,3,0,0,3,3,3,0,3,0,3,0,3],[0,3,3,0,0,3,0,0,0,3,0,3,3,3,0,0,0],[3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,3],[3,0,3,0,3,0,0,0,0,3,3,3,3,3,3,0,3],[0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,3,0]]","[[1,1,1,1,0,1],[1,0,1,0,1,1],[1,1,0,1,1,0],[0,0,0,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1]]","[[0,3,3,3,3,3],[3,0,3,3,3,0],[0,0,0,3,3,3],[3,3,0,3,3,0],[0,3,0,3,3,3],[3,3,3,0,3,0]]",False,,6,False,False,
0b148d64,Easy,"Overall, it is actually divided into several large sections, with one section in a different color.",ok,1,3,False,"[[1,1,1,1,0,1,0,0,3,0,3,3,3,3,3,3,0],[1,0,1,0,1,1,0,0,0,3,0,3,3,3,0,0,0],[1,1,0,1,1,0,0,0,0,0,0,3,3,3,3,0,0],[0,0,0,1,1,1,0,0,3,3,0,3,3,0,3,0,0],[1,1,1,1,1,1,0,0,0,3,0,3,3,3,0,3,3],[1,1,1,1,1,1,0,0,3,3,0,0,0,3,0,0,3],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[3,0,0,0,0,3,0,0,3,3,3,0,3,0,3,0,3],[0,3,3,0,0,3,0,0,0,3,0,3,3,3,0,0,0],[3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,3],[3,0,3,0,3,0,0,0,0,3,3,3,3,3,3,0,3],[0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,3,0]]","[[1,1,1,1,0,1],[1,0,1,0,1,1],[1,1,0,1,1,0],[0,0,0,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1]]","[[0,3,3,3,3,3],[3,0,3,3,3,0],[0,0,0,3,3,3],[3,3,0,3,3,0],[0,3,0,3,3,3],[0,3,3,3,0,3]]",False,,6,False,False,
0b148d64,Easy,"Overall, it is actually divided into several large sections, with one section in a different color.",ok,1,4,False,"[[1,1,1,1,0,1,0,0,3,0,3,3,3,3,3,3,0],[1,0,1,0,1,1,0,0,0,3,0,3,3,3,0,0,0],[1,1,0,1,1,0,0,0,0,0,0,3,3,3,3,0,0],[0,0,0,1,1,1,0,0,3,3,0,3,3,0,3,0,0],[1,1,1,1,1,1,0,0,0,3,0,3,3,3,0,3,3],[1,1,1,1,1,1,0,0,3,3,0,0,0,3,0,0,3],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[3,0,0,0,0,3,0,0,3,3,3,0,3,0,3,0,3],[0,3,3,0,0,3,0,0,0,3,0,3,3,3,0,0,0],[3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,3],[3,0,3,0,3,0,0,0,0,3,3,3,3,3,3,0,3],[0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,3,0]]","[[1,1,1,1,0,1],[1,0,1,0,1,1],[1,1,0,1,1,0],[0,0,0,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1]]","[[0,3,3,3,3,3],[3,0,3,3,3,0],[0,0,0,3,3,3],[3,3,0,3,3,0],[0,3,0,3,3,3],[3,0,0,0,3,0]]",False,,6,False,False,
0b148d64,Easy,"Overall, it is actually divided into several large sections, with one section in a different color.",ok,1,5,False,"[[1,1,1,1,0,1,0,0,3,0,3,3,3,3,3,3,0],[1,0,1,0,1,1,0,0,0,3,0,3,3,3,0,0,0],[1,1,0,1,1,0,0,0,0,0,0,3,3,3,3,0,0],[0,0,0,1,1,1,0,0,3,3,0,3,3,0,3,0,0],[1,1,1,1,1,1,0,0,0,3,0,3,3,3,0,3,3],[1,1,1,1,1,1,0,0,3,3,0,0,0,3,0,0,3],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[3,0,0,0,0,3,0,0,3,3,3,0,3,0,3,0,3],[0,3,3,0,0,3,0,0,0,3,0,3,3,3,0,0,0],[3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,3],[3,0,3,0,3,0,0,0,0,3,3,3,3,3,3,0,3],[0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,3,0]]","[[1,1,1,1,0,1],[1,0,1,0,1,1],[1,1,0,1,1,0],[0,0,0,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1]]","[[0,3,3,3,3,3],[3,0,3,3,3,0],[0,0,0,3,3,3],[3,3,0,3,3,0],[0,3,0,3,3,3],[3,3,3,0,3,0],[0,3,3,3,0,3]]",False,,6,False,False,
0b148d64,Easy,"Overall, it is actually divided into several large sections, with one section in a different color.",ok,1,6,False,"[[1,1,1,1,0,1,0,0,3,0,3,3,3,3,3,3,0],[1,0,1,0,1,1,0,0,0,3,0,3,3,3,0,0,0],[1,1,0,1,1,0,0,0,0,0,0,3,3,3,3,0,0],[0,0,0,1,1,1,0,0,3,3,0,3,3,0,3,0,0],[1,1,1,1,1,1,0,0,0,3,0,3,3,3,0,3,3],[1,1,1,1,1,1,0,0,3,3,0,0,0,3,0,0,3],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[3,0,0,0,0,3,0,0,3,3,3,0,3,0,3,0,3],[0,3,3,0,0,3,0,0,0,3,0,3,3,3,0,0,0],[3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,3],[3,0,3,0,3,0,0,0,0,3,3,3,3,3,3,0,3],[0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,3,0]]","[[1,1,1,1,0,1],[1,0,1,0,1,1],[1,1,0,1,1,0],[0,0,0,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1]]","[[0,3,3,3,3,3],[3,0,3,3,3,0],[0,0,0,3,3,3],[3,3,0,3,3,0],[0,3,0,3,3,3],[3,3,3,0,3,0],[0,3,3,3,0,3],[0,3,0,0,0,0]]",False,,6,False,False,
0d3d703e,Easy,The colors have a corresponding pattern of change.,ok,1,1,True,"[[8,1,3],[8,1,3],[8,1,3]]","[[9,5,4],[9,5,4],[9,5,4]]","[[2,5,4],[2,5,4],[2,5,4]]",False,,6,False,False,
0d3d703e,Easy,The colors have a corresponding pattern of change.,ok,1,2,False,"[[8,1,3],[8,1,3],[8,1,3]]","[[9,5,4],[9,5,4],[9,5,4]]","[[6,4,7],[6,4,7],[6,4,7]]",False,,6,False,False,
0d3d703e,Easy,The colors have a corresponding pattern of change.,ok,1,3,False,"[[8,1,3],[8,1,3],[8,1,3]]","[[9,5,4],[9,5,4],[9,5,4]]","[[1,9,8],[1,9,8],[1,9,8]]",False,,6,False,False,
0d3d703e,Easy,The colors have a corresponding pattern of change.,ok,1,4,False,"[[8,1,3],[8,1,3],[8,1,3]]","[[9,5,4],[9,5,4],[9,5,4]]","[[3,2,4],[3,2,4],[3,2,4]]",False,,6,False,False,
0d3d703e,Easy,The colors have a corresponding pattern of change.,ok,1,5,False,"[[8,1,3],[8,1,3],[8,1,3]]","[[9,5,4],[9,5,4],[9,5,4]]","[[7,6,5],[7,6,5],[7,6,5]]",False,,6,False,False,
0d3d703e,Easy,The colors have a corresponding pattern of change.,ok,1,6,False,"[[8,1,3],[8,1,3],[8,1,3]]","[[9,5,4],[9,5,4],[9,5,4]]","[[9,0,1],[9,0,1],[9,0,1]]",False,,6,False,False,
0dfd9992,Medium,"Fill in the missing spaces. The whole image is like a carpet, with a regular repeating arrangement.",ok,1,1,True,"[[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,6,2,9,9,2,0,0,0,0,0,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,0,0,0,0,0,1,8,8,1,5,2,1],[6,3,2,3,6,2,9,9,2,0,0,0,0,0,2,9,9,2,6,3,2],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[3,9,8,9,3,8,6,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[3,9,8,9,3,8,6,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[5,2,1,2,0,0,0,0,1,5,2,1,2,5,1,8,8,1,5,2,1],[9,6,5,6,0,0,0,0,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,0,0,0,0,2,6,3,2,3,6,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,0,0,9,2,6,3,2],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,0,0,3,5,9,6,5],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,0,0,8,1,5,2,1],[0,0,8,9,0,0,0,6,8,3,9,8,9,3,0,0,6,8,3,9,8],[0,0,8,9,0,0,0,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[5,2,1,2,0,0,0,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[9,6,5,6,0,0,0,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,0,0,0,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1]]","[[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[3,9,8,9,3,8,6,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[3,9,8,9,3,8,6,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[3,9,8,9,3,8,6,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[3,9,8,9,3,8,6,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1]]","[[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[3,9,8,9,3,8,6,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[3,9,8,9,3,8,6,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[0,0,8,9,0,0,0,6,8,3,9,8,9,3,0,0,6,8,3,9,8],[0,0,8,9,0,0,0,6,8,3,9,8,9,3,8,6,6,8,3,9,8],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1],[9,6,5,6,9,5,3,3,5,9,6,5,6,9,5,3,3,5,9,6,5],[6,3,2,3,6,2,9,9,2,6,3,2,3,6,2,9,9,2,6,3,2],[5,2,1,2,5,1,8,8,1,5,2,1,2,5,1,8,8,1,5,2,1]]",False,,6,False,False,
