experiment_order,experiment_folder,experiment_name,task_id,difficulty,test_examples,correct_test_examples,example_accuracy,task_correct,specificity_score,specificity_per_100_words,color_terms,spatial_terms,action_terms,object_terms,condition_terms,word_count,sentence_count,avg_sentence_length,hypothesis
1,3_hint_hypo_program,Hint + Hypothesis + Program,7b6016b9,Easy,1,0,0.0,False,29,32.95454545454545,5,2,2,13,7,88,4,22.0,"Describing the input grid: The input contains one or more closed loop shapes drawn with a single nonzero color on a black background.
Describing the size of the output grid: The output has the same dimensions as the input.
Describing how to transform the grid: Find every enclosed region of black cells that is fully surrounded by the colored линии/loops. Recolor all cells inside each closed shape with green, while keeping the boundary cells unchanged and turning all other background cells outside the closed shapes green as well."
1,3_hint_hypo_program,Hint + Hypothesis + Program,7ddcd7ec,Easy,1,0,0.0,False,22,20.952380952380953,0,2,2,13,5,105,4,26.25,"Describing the input grid: The input contains a small colored object near the center-left and one or more single-cell colored “antennae” cells extending away from it in a straight line.
Describing the size of the output grid: The output grid keeps the same size as the input grid.
Describing how to transform the grid: Identify the antenna cell that is farthest from the main object and use it as the starting point. From that antenna, continue drawing the same color one cell at a time in the same direction until reaching the opposite corner or the edge of the grid, leaving existing colored cells unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,7fe24cdd,Medium,1,1,1.0,True,21,24.705882352941178,9,1,3,7,1,85,3,28.333333333333332,"Describing the input grid: The input is an n×n grid with a single colored pattern.
Describing the size of the output grid: The output grid is 2n×2n.
Describing how to transform the grid: Create four copies of the input and place them in a 2×2 arrangement, but rotate each copy around the center of the 2n×2n canvas: top-left is the original grid, top-right is rotated 90° clockwise, bottom-right is rotated 180°, and bottom-left is rotated 270° clockwise."
1,3_hint_hypo_program,Hint + Hypothesis + Program,80af3007,Hard,1,0,0.0,False,44,27.160493827160494,16,0,2,21,5,162,5,32.4,"Describing the input grid: The input contains a 3x3 arrangement of 3x3 color blocks, where one block acts as the reference block and the others are copies that may be partially missing; the missing cells indicate the local pattern to be used.
Describing the size of the output grid: The output grid is always 9x9, formed by replacing each block position with a 3x3 pattern.
Describing how to transform the grid: Extract the 3x3 occupancy pattern of the large block arrangement, treating each occupied block as a single unit. For each occupied unit, write a 3x3 subgrid whose black cells correspond to the missing cells in the large block, and whose colored cells are filled with 5. In other words, the missing part of the large block determines the missing part of the small block, and this same derived 3x3 mask is tiled into every occupied block position."
1,3_hint_hypo_program,Hint + Hypothesis + Program,88a10436,Easy,1,0,0.0,False,24,26.96629213483146,3,1,4,12,4,89,4,22.25,"Describing the input grid: The grid includes a colored pattern and a gray point that acts as an anchor for a copy operation.
Describing the size of the output grid: The output grid is the same shape as the input grid.
Describing how to transform the grid: Identify the smallest rectangular bounding box containing all nonzero, non-gray cells in the source pattern. Copy that rectangle and paste the copy so that its top-left cell is the gray point’s position, preserving all colors and relative positions inside the rectangle."
1,3_hint_hypo_program,Hint + Hypothesis + Program,8eb1be9a,Easy,1,1,1.0,True,18,18.75,0,2,4,10,2,96,3,32.0,"Describing the input grid: The input is a large canvas containing a small colored template row-pattern and several translated copies of that pattern placed at regular vertical intervals.
Describing the size of the output grid: The output has the same width as the input and a height equal to the number of repeated copies of the template.
Describing how to transform the grid: Identify the smallest non-empty row block as the template, then repeat that block downward the required number of times using the same spacing and color, filling the output entirely with the repeated motif."
1,3_hint_hypo_program,Hint + Hypothesis + Program,8f2ea7aa,Expert,1,0,0.0,False,32,31.683168316831683,10,0,4,14,4,101,3,33.666666666666664,"Describing the input grid: The input is a 9x9 grid containing a sparse 3x3 pattern that acts as a template for a larger repeated design.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Use the 3x3 template as a mask and repeat it across the 9x9 grid by translating it to every 3x3 block position; in each translated copy, preserve the colored cells exactly where the template has color and leave the other cells blank."
1,3_hint_hypo_program,Hint + Hypothesis + Program,95990924,Easy,1,0,0.0,False,25,29.761904761904763,12,0,0,10,3,84,3,28.0,"Describing the input grid: The input is a black grid containing several 2x2 monochrome squares placed at various coordinates.
Describing the size of the output grid: The output grid remains the same size as the input grid.
Describing how to transform the grid: Detect each 2x2 square and overwrite it with a 2x2 numbered pattern: 1 in the upper-left cell, 2 in the upper-right, 3 in the lower-left, and 4 in the lower-right; all background cells stay black."
1,3_hint_hypo_program,Hint + Hypothesis + Program,97a05b5b,Medium,1,0,0.0,False,23,18.548387096774192,9,2,3,6,3,124,4,31.0,"Describing the input grid: The input is composed of multiple 3x3 subgrids separated by black space; each subgrid represents one face of a cube-like object, and one of the subgrids is the target position to be completed.
Describing the size of the output grid: The output is an 8x8 or 9x9 grid formed from the non-empty subgrid content only, with all-black padding removed.
Describing how to transform the grid: Extract the non-black 3x3 patterns, identify which one is the source cube face, rotate that face to match the target orientation, and paste it into the missing location. The final output is the compact arrangement of the completed cube faces, with all empty rows and columns removed."
1,3_hint_hypo_program,Hint + Hypothesis + Program,99b1bc43,Hard,1,1,1.0,True,37,31.35593220338983,16,5,0,11,5,118,4,29.5,"Describing the input grid: The input contains two 4x4 binary grids, one above and one below a full row of 4s that acts as a separator; the top grid uses 1s and the bottom grid uses 2s.
Describing the size of the output grid: The output is always a 4x4 grid.
Describing how to transform the grid: Overlay the top 4x4 grid and the bottom 4x4 grid cell-by-cell, treating 1 and 2 as opposite colors that cancel when they disagree. For each position, if both grids have the same value (both 0 or both filled), output 0; if exactly one of them is filled, output 3."
1,3_hint_hypo_program,Hint + Hypothesis + Program,99fa7670,Easy,1,1,1.0,True,25,25.252525252525253,3,6,1,9,6,99,5,19.8,"Describing the input grid: The input is a grid with a few nonzero “seed” cells, each seed having its own color.
Describing the size of the output grid: The output has the same dimensions as the input.
Describing how to transform the grid: For each nonzero seed cell, draw a horizontal stroke to the right starting at that cell and continuing to the last column. Then, at the last column, continue the stroke downward from that row to the bottom of the grid, using the same color. Existing nonzero cells remain unchanged unless they are overwritten by the stroke."
1,3_hint_hypo_program,Hint + Hypothesis + Program,a740d043,Easy,1,1,1.0,True,16,20.253164556962027,1,1,2,11,1,79,3,26.333333333333332,"Describing the input grid: The input contains a background color with one connected non-background shape made of several colored cells.
Describing the size of the output grid: The output is the tight bounding box around that non-background shape.
Describing how to transform the grid: Crop the smallest rectangle that contains every cell whose color is not the background color, and keep the cells inside it exactly as they appear, replacing the background color by 0 in the cropped result."
1,3_hint_hypo_program,Hint + Hypothesis + Program,b0c4d837,Medium,1,0,0.0,False,30,27.77777777777778,9,8,6,5,2,108,4,27.0,"Describing the input grid: The input shows a cup outline with a teal fill whose height varies, leaving some empty layers above it.
Describing the size of the output grid: The output is always a 3x3 grid.
Describing how to transform the grid: Ignore the grey outline and map the teal fill to a 3x3 occupancy diagram by counting the filled interior columns from left to right and the filled interior rows from bottom to top. For each of the three output rows, mark teal in the columns that are reached by the current fill height; all cells above the fill height remain black."
1,3_hint_hypo_program,Hint + Hypothesis + Program,b190f7f5,Hard,1,0,0.0,False,34,24.113475177304963,14,0,2,14,4,141,3,47.0,"Describing the input grid: The input consists of separate 3x3 colored patterns where the nonzero cells describe a shape and the color acts as a label for which shape to reproduce.
Describing the size of the output grid: The output grid is a 3x3 block-matrix whose cells are themselves 3x3 cells, producing an output that is 3 times larger in each dimension than the arrangement of the input patterns.
Describing how to transform the grid: For each detected 3x3 pattern, convert it to a 3x3 binary stencil and then expand every filled cell into a 3x3 square of the same color; finally, assemble these expanded stencils into the output according to the spatial order implied by the input, so that shape and color are separated into structure versus fill."
1,3_hint_hypo_program,Hint + Hypothesis + Program,b527c5c6,Medium,1,0,0.0,False,46,28.749999999999996,9,6,5,19,7,160,5,32.0,"Describing the input grid: The input contains a 2D field of background cells with one or more rectangular green regions, each containing a single red marker cell.
Describing the size of the output grid: The output has the same size as the input grid.
Describing how to transform the grid: For each green rectangle, use the red marker as the launch point and the rectangle’s width as the firing width. Fill a horizontal or vertical ray starting from the red marker in the direction indicated by the rectangle’s placement relative to the whole canvas: if the marker is in an upper region, extend the ray downward; if it is in a lower region, extend upward; if it is in a left region, extend rightward; if it is in a right region, extend leftward. The ray is drawn in green until it reaches the boundary of the object region, and any cells already occupied by red remain red."
1,3_hint_hypo_program,Hint + Hypothesis + Program,b6afb2da,Easy,1,1,1.0,True,34,34.0,7,3,2,14,8,100,4,25.0,"Describing the input grid: The input is composed of rectangular color blocks on a black background, where each block is a filled rectangle.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Replace every filled rectangle by a tiled motif of size 2 colors around a red center: draw blue only on the four corner cells of the rectangle, yellow on all edge cells excluding corners, and red on all non-edge interior cells. The original block color is ignored, and empty black cells remain unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,b782dc8a,Easy,1,0,0.0,False,32,31.372549019607842,5,5,3,13,6,102,3,34.0,"Describing the input grid: The input contains a large grid with several regions of 8s, and one small “seed” pattern made of non-8 colors embedded in the lower middle area.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Replace every 0 cell by alternating colors from the seed pattern, extending the seed’s row pattern left-to-right across each row and repeating it downward in a checker-like alternating way; keep all original 8s unchanged and preserve any non-8 seed cells as anchors."
1,3_hint_hypo_program,Hint + Hypothesis + Program,b8cdaf2b,Easy,1,0,0.0,False,28,23.52941176470588,0,9,1,12,6,119,6,19.833333333333332,"Describing the input grid: The input contains one or more horizontal rows of colored cells near the bottom, with empty space above them. The lowest colored row acts as an anchor, and the row above it may contain a shorter colored segment.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Copy the bottom colored row unchanged. Then, for every colored cell in the row immediately above it, place the same color in the two cells diagonally above-left and above-right of that cell, but only if those cells are currently empty. This creates a symmetric expansion starting from two corners of the lower pattern."
1,3_hint_hypo_program,Hint + Hypothesis + Program,bc1d5164,Medium,1,1,1.0,True,37,30.57851239669421,8,12,4,9,4,121,3,40.333333333333336,"Describing the input grid: The input is a 7x7 grid with four 2x2 corner patterns, and the middle row/column act as spacers that separate the corners.
Describing the size of the output grid: The output grid is 3x3.
Describing how to transform the grid: Build the output by taking the outer boundary of the four corner patterns as if they were the four visible corners of a cube: the top-left corner fills the upper-left of the 3x3, the top-right corner fills the upper-right, the bottom-left corner fills the lower-left, and the bottom-right corner fills the lower-right, while the center cell is colored only if any corner pattern contributes to the center position."
1,3_hint_hypo_program,Hint + Hypothesis + Program,c0f76784,Easy,1,1,1.0,True,19,20.0,4,1,3,4,7,95,5,19.0,"Describing the input grid: The input contains several separate 5-colored square frames of different sizes, each with a hollow interior.
Describing the size of the output grid: The output has the same size as the input grid.
Describing how to transform the grid: Identify each closed square frame and measure its side length. Fill the hollow interior of each square with a new color determined by the square’s size: one size maps to teal, another size maps to orange, and the largest size maps to fuchsia. Keep the original 5-colored border unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,c1d99e64,Easy,1,0,0.0,False,19,25.0,1,1,2,9,6,76,4,19.0,"Describing the input grid: The input contains several rectangular sections of the same width, separated by a full horizontal line of a single color that runs all the way across the grid.
Describing the size of the output grid: The output has the same height and width as the input.
Describing how to transform the grid: Find the full-width separator line. Recolor every cell in that separator line to color 2, leaving all other cells unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,c8f0f002,Easy,1,1,1.0,True,16,21.333333333333336,2,0,2,8,4,75,3,25.0,"Describing the input grid: The grid contains several colors, but one color appears as a repeated “marked” color that is the target of the transformation.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Identify the color that occurs most often in the grid; replace every cell of that most frequent color with grey (5), leaving all other colors unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,c909285e,Easy,1,0,0.0,False,28,25.225225225225223,4,5,2,14,3,111,4,27.75,"Describing the input grid: The input contains a large rectangular tiling made of repeated color blocks, with one color in the grid forming a solid rectangle that acts as a separator or marker line.
Describing the size of the output grid: The output is a 7x7 grid.
Describing how to transform the grid: Identify the unique solid rectangle color in the input and use it as the border color of the output. Then extract the 5x5 region of the repeating pattern that lies immediately adjacent to the rectangle marker and center it inside the border, replacing all non-border cells with the colors from that selected pattern region."
1,3_hint_hypo_program,Hint + Hypothesis + Program,c9f8e694,Easy,1,1,1.0,True,38,36.53846153846153,10,8,3,11,6,104,3,34.666666666666664,"Describing the input grid: Each row has a “label color” in column 0, and the rest of the row contains one or more copied templates made of nonzero cells.
Describing the size of the output grid: The output grid keeps the same shape as the input grid.
Describing how to transform the grid: Treat every nonzero cell in columns 1 onward as a placeholder to be recolored by the row label: if the row’s first cell is 1, 2, 3, or 4, recolor all nonzero cells in that row to that same value; do not alter the 0 cells or the first column."
1,3_hint_hypo_program,Hint + Hypothesis + Program,ce22a75a,Easy,1,1,1.0,True,23,28.39506172839506,8,0,2,7,6,81,4,20.25,"Describing the input grid: The input contains a square grid with several isolated nonzero points, all having the same color, and the rest are black.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Replace every nonzero point by a 3x3 filled square of color 1 centered on that point. If these squares overlap, keep them as color 1; all other cells remain black."
1,3_hint_hypo_program,Hint + Hypothesis + Program,d037b0a7,Easy,1,1,1.0,True,23,25.274725274725274,3,3,1,11,5,91,3,30.333333333333332,"Describing the input grid: The input is a small square grid containing a few nonzero colored “seed” cells, with the rest black.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: For each nonzero seed cell, copy its color straight downward within its own column to every cell below it until the bottom of the grid; if multiple seeds affect the same cell, the lower seed’s color takes precedence over any color coming from above."
1,3_hint_hypo_program,Hint + Hypothesis + Program,d07ae81c,Easy,1,0,0.0,False,18,17.307692307692307,0,2,1,11,4,104,3,34.666666666666664,"Describing the input grid: The input contains repeated blocks of a uniform color with isolated differently colored cells acting as seeds.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: For each seed cell, determine which of the four corners of its block is closest in Manhattan distance, then fill the cells on the straight diagonal path from the seed to that corner with the seed’s color; if multiple seeds affect the same cell, the later or closer seed is not used and the first painted color remains."
1,3_hint_hypo_program,Hint + Hypothesis + Program,d22278a0,Medium,1,0,0.0,False,21,20.0,2,3,3,9,4,105,4,26.25,"Describing the input grid: The input consists of isolated colored points on a black background.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: For each colored point, draw a repeated checker-like expansion pattern using that color: fill cells where the number of steps from the seed in the vertical direction is at most the seed’s row index, and the horizontal reach alternates by parity of the distance from the seed. The expansion continues until the grid boundary, and overlapping expansions from different seeds erase each other to black."
1,3_hint_hypo_program,Hint + Hypothesis + Program,d43fd935,Easy,1,1,1.0,True,44,33.84615384615385,10,11,3,14,6,130,7,18.571428571428573,"Describing the input grid: The grid contains a 2×2 green block plus several isolated colored points. These points act as endpoints that define row and column lines through the green block.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Identify the rows and columns that intersect the 2×2 green block. For each isolated colored point, draw a straight line of that point’s color along its row or column until it reaches the nearest row or column of the green block, but only in the direction that creates an intersection with the green block. If multiple points share the same row or column, their drawn segments may overlap. Preserve the green block."
1,3_hint_hypo_program,Hint + Hypothesis + Program,d8c310e9,Easy,1,1,1.0,True,28,31.11111111111111,2,11,3,7,5,90,3,30.0,"Describing the input grid: The input shows a periodic pattern in the bottom three rows, where each 5-row column slice repeats after a constant horizontal shift, while the top rows stay all zero.
Describing the size of the output grid: The output grid has the same dimensions as the input.
Describing how to transform the grid: Detect the repeating period from the non-zero portion of the bottom three rows, then extend the pattern by copying the observed period rightward across the entire row region, leaving the zero rows unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,dae9d2b5,Easy,2,2,1.0,True,32,32.323232323232325,17,6,0,7,2,99,3,33.0,"Describing the input grid: The input is a 3x6 grid split into a left 3x3 half and a right 3x3 half, with the left half using color 4 and the right half using color 3.
Describing the size of the output grid: The output is a 3x3 grid.
Describing how to transform the grid: Overlay the left 3x3 half and the right 3x3 half cell-by-cell; if either half has a nonzero cell at a position, write 6 in the output at that position, otherwise write 0."
1,3_hint_hypo_program,Hint + Hypothesis + Program,ddf7fa4f,Easy,1,1,1.0,True,31,28.18181818181818,0,7,2,16,6,110,5,22.0,"Describing the input grid: The input contains a set of colored reference cells along the top row, and several rectangular blocks of a different color placed below them.
Describing the size of the output grid: The output grid keeps the same dimensions as the input grid.
Describing how to transform the grid: Partition the grid into regions determined by the intersections of the block locations with the top-row reference columns. Every solid block is recolored according to the top-row color in the same column interval, while cells outside the blocks remain unchanged. The block color is thus replaced by the corresponding top marker color for that block’s column position."
1,3_hint_hypo_program,Hint + Hypothesis + Program,e21d9049,Medium,1,0,0.0,False,19,19.387755102040817,2,6,1,8,2,98,4,24.5,"Describing the input grid: The input contains one short diagonal/angled arrangement of colored cells that encodes a repeating sequence of colors.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Extract the ordered list of nonzero colors from the seed arrangement, then replicate that list periodically along the full horizontal line passing through the seed’s rightmost/central point and vertically along the full column passing through the seed’s bottommost/central point. All positions not on those propagated lines remain 0."
1,3_hint_hypo_program,Hint + Hypothesis + Program,e3497940,Expert,1,1,1.0,True,26,24.074074074074073,8,7,0,9,2,108,5,21.6,"Describing the input grid: The input is a 10x9 grid divided by a central column of 5s into two 10x4 panels.
Describing the size of the output grid: The output grid is 10x4.
Describing how to transform the grid: Reflect the right panel horizontally and use it as a mask to complete the left panel. The output is formed by taking the left panel and, at every cell where the mirrored right panel has a nonzero value, replacing the left cell with that mirrored value; cells where the mirrored right panel is zero remain unchanged. The fold line itself is discarded."
1,3_hint_hypo_program,Hint + Hypothesis + Program,e6721834,Easy,1,0,0.0,False,24,22.018348623853214,0,1,2,18,3,109,4,27.25,"Describing the input grid: The input shows two same-sized grids stacked or placed side-by-side with a separator between them, where one grid is mostly a uniform color and the other grid contains a sparse pattern.
Describing the size of the output grid: The output is the size of a single grid after the copy is performed.
Describing how to transform the grid: Compare the two grids cell by cell and transfer the non-background cells from one grid to the other at the same relative positions. The result is the target grid with the transferred cells inserted, while all other cells remain as the target grid’s background color."
1,3_hint_hypo_program,Hint + Hypothesis + Program,e73095fd,Easy,1,0,0.0,False,33,25.384615384615383,9,3,4,11,6,130,5,26.0,"Describing the input grid: The input is a set of 5-colored perimeters and partial perimeters on a black background, where some interior spaces are not fully enclosed but are still identifiable as the area ""inside"" the edge structure.
Describing the size of the output grid: The output has the same size as the input grid.
Describing how to transform the grid: Identify each connected component of 5-cells as a boundary system, then fill the black cells that are on the interior side of that boundary system with 4. Interior side means the black cells that are not reachable from the outside of the grid without crossing a 5, even if the boundary has openings elsewhere. Leave all boundary 5s unchanged and do not fill exterior black cells."
1,3_hint_hypo_program,Hint + Hypothesis + Program,e8593010,Easy,1,0,0.0,False,33,37.07865168539326,11,0,3,14,5,89,5,17.8,"Describing the input grid: The input is a square grid made of background color 5 and several disconnected regions of 0 cells.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Find every connected component of 0-cells in the input using 4-directional adjacency. Recolor each component according to its size: components of size 1 become color 1, size 2 become color 2, size 3 become color 3. Leave all nonzero cells unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,e98196ab,Easy,1,1,1.0,True,33,27.73109243697479,4,11,5,7,6,119,4,29.75,"Describing the input grid: The input contains a top pattern, a separator row of 5s, and a bottom pattern of the same dimensions; the task is to merge the two patterns.
Describing the size of the output grid: The output keeps only one panel, with the same dimensions as either the top or bottom section.
Describing how to transform the grid: Remove the separator row, then overlay the bottom panel onto the top panel cell-by-cell; wherever either panel has a nonzero value, copy that color into the output. If both panels have nonzero values in the same position, keep the color from the top panel unless the top is black, in which case use the bottom color."
1,3_hint_hypo_program,Hint + Hypothesis + Program,ec883f72,Easy,1,0,0.0,False,19,17.59259259259259,0,4,2,10,3,108,4,27.0,"Describing the input grid: The input grid contains a colored perimeter-like shape and a separate colored interior region; the perimeter color determines where a copy of the interior color should be projected.
Describing the size of the output grid: The output grid keeps the same dimensions as the input grid.
Describing how to transform the grid: For each colored structure, detect the color that appears inside its enclosed area. Starting from the outer corner nearest the empty space, “shoot” that inner color diagonally away from the structure until it reaches the first empty cells outside the frame, placing only the projected cells and not modifying the original colors."
1,3_hint_hypo_program,Hint + Hypothesis + Program,ed36ccf7,Medium,1,1,1.0,True,12,25.0,2,0,1,8,1,48,3,16.0,"Describing the input grid: The input is a square grid containing one non-black color and black cells.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Rotate the entire grid 90 degrees counterclockwise."
1,3_hint_hypo_program,Hint + Hypothesis + Program,f15e1fac,Medium,1,0,0.0,False,26,25.0,1,4,5,14,2,104,5,20.8,"Describing the input grid: The input contains a grid with a repeated diagonal/step-like arrangement of one color and a few isolated cells of another color that act as anchors.
Describing the size of the output grid: The output grid keeps the same height and width as the input.
Describing how to transform the grid: Fill the grid by tiling the visible 4-row motif downward. Each time the pattern reaches a row containing the anchor color, shift the next copy of the motif left by one cell relative to the previous copy. The result is a staggered repetition of the original sparse pattern."
1,3_hint_hypo_program,Hint + Hypothesis + Program,f25fbde4,Medium,1,0,0.0,False,30,28.57142857142857,10,0,0,14,6,105,5,21.0,"Describing the input grid: The input is a square grid whose cells are all either background or the same nonzero color, and it can be partitioned into 2×2 blocks.
Describing the size of the output grid: The output grid has half the height and half the width of the input grid.
Describing how to transform the grid: Divide the input into non-overlapping 2×2 blocks. For each block, if at least one cell in the block is nonzero, write that same nonzero color into the corresponding single cell of the output; otherwise write 0. This is a 2×2 downsampling by presence of color."
1,3_hint_hypo_program,Hint + Hypothesis + Program,f25ffba3,Easy,1,1,1.0,True,20,26.31578947368421,0,7,1,10,2,76,3,25.333333333333332,"Describing the input grid: The input consists of a tall grid whose top half is all background, and whose bottom half contains a vertically symmetric pattern.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Copy the bottom half of the input grid into the top half by flipping it vertically, so the entire grid becomes symmetric across the horizontal midline."
1,3_hint_hypo_program,Hint + Hypothesis + Program,f5b8619d,Easy,1,0,0.0,False,29,25.663716814159294,9,2,6,9,3,113,4,28.25,"Describing the input grid: The input consists of a sparse grid of nonzero points on a 0 background.
Describing the size of the output grid: The output grid is exactly twice the height and twice the width of the input.
Describing how to transform the grid: Build a 2×2 tiled copy of the input grid. In each tile, replace every row that contains a nonzero point in the original grid with color 8 across the full width of that tile, and replace every column that contains a nonzero point in the original grid with color 8 across the full height of that tile; the nonzero point locations themselves remain their original colors."
1,3_hint_hypo_program,Hint + Hypothesis + Program,f76d97a5,Easy,1,0,0.0,False,25,25.252525252525253,2,4,2,13,4,99,4,24.75,"Describing the input grid: The input is a square grid where one color acts as background and the other color marks a set of positions to be selected.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: First recolor all non-background cells to gray. Then keep only the gray cells that belong to the cells where the row index equals the column index or where the row index plus the column index equals the grid size minus one; set all other cells to background."
1,3_hint_hypo_program,Hint + Hypothesis + Program,f8b3ba0a,Easy,1,0,0.0,False,27,26.47058823529412,7,4,1,13,2,102,3,34.0,"Describing the input grid: The input is a grid containing several 2×1 blocks arranged in rows, where each row of blocks has one dominant color repeated across most blocks and one outlier color appearing in exactly one block.
Describing the size of the output grid: The output is a 3×1 grid.
Describing how to transform the grid: Partition the grid into three block-rows, and in each block-row identify the color that appears least often among the 2×1 blocks after ignoring background zeros; output that least frequent nonzero color as one cell, from the top block-row to the bottom block-row."
1,3_hint_hypo_program,Hint + Hypothesis + Program,fafffa47,Hard,1,1,1.0,True,23,23.958333333333336,12,3,0,7,1,96,4,24.0,"Describing the input grid: The input consists of two 3x3 binary masks stacked vertically, separated into a top mask using 9 as the foreground color and a bottom mask using 1 as the foreground color.
Describing the size of the output grid: The output grid is 3x3.
Describing how to transform the grid: Overlay the two 3x3 masks by treating 9 and 1 as the same occupied cell. Then take the complement of the overlay: cells occupied in either mask become 0, and cells occupied in neither mask become 2."
1,3_hint_hypo_program,Hint + Hypothesis + Program,fcc82909,Medium,1,1,1.0,True,27,29.67032967032967,9,2,4,9,3,91,4,22.75,"Describing the input grid: The input contains multiple separated 2x2 objects, some monochrome and some bicolored.
Describing the size of the output grid: The output grid keeps the same dimensions as the input grid.
Describing how to transform the grid: For every 2x2 object, count the number of unique colors appearing in that object. Starting from the row just below the object, copy a 2x2 green placeholder downward for a number of rows equal to that count, aligned to the same 2x2 position."
1,3_hint_hypo_program,Hint + Hypothesis + Program,ff805c23,Hard,1,0,0.0,False,37,29.599999999999998,3,12,2,18,2,125,5,25.0,"Describing the input grid: The input contains three regions separated by a solid horizontal divider: a top pattern, a middle divider row, and a bottom pattern. The top and bottom patterns are related by central symmetry around the center of the whole grid.
Describing the size of the output grid: The output grid is a square matching one quadrant-sized pattern region.
Describing how to transform the grid: Compare the top and bottom patterns cell by cell under 180-degree rotation. Mark in the output the cells that belong to the symmetric overlap of the two patterns: a cell is colored if the corresponding cell in the top half and its centrally symmetric partner in the bottom half are both nonzero; otherwise set it to 0."
2,4_good_hypo_program,High Quality Hypothesis + Program,025d127b,Easy,1,0,0.0,False,30,36.144578313253014,1,10,2,9,8,83,3,27.666666666666668,"Describing the input grid: A black background contains connected colored objects whose occupied rows form slanted hollow shapes.
Describing the size of the output grid: The output grid keeps the same dimensions as the input grid.
Describing how to transform the grid: For each connected colored object, leave its lowest occupied row unchanged, but horizontally squeeze all rows above it into a bounding box whose left edge is one column farther right and whose right edge is unchanged, preserving row positions and colors."
2,4_good_hypo_program,High Quality Hypothesis + Program,0a938d79,Easy,1,1,1.0,True,26,21.666666666666668,1,12,0,7,6,120,4,30.0,"Describing the input grid: The input contains exactly two non-black single cells on an otherwise black grid; their border positions indicate whether they are column clues or row clues.
Describing the size of the output grid: The output grid has the same height and width as the input grid.
Describing how to transform the grid: If the clues are on the top/bottom borders, turn them into full vertical columns; if the clues are on the left/right borders, turn them into full horizontal rows. Use the distance between the two clue positions along that chosen axis as the spacing, alternate the two clue colors, and continue the repeating stripes only in the positive direction from the earlier clue position."
2,4_good_hypo_program,High Quality Hypothesis + Program,0b148d64,Easy,1,1,1.0,True,21,22.58064516129032,2,1,5,9,4,93,3,31.0,"Describing the input grid: The input contains several non-black colors on a black background, with one non-black color appearing much less often overall than the other non-black color.
Describing the size of the output grid: The output grid is the tight bounding box around all cells of the least frequent non-black color.
Describing how to transform the grid: Count the number of cells of each non-black color, choose the color with the smallest total count, crop the smallest rectangle containing all cells of that color, and preserve the black cells inside that crop."
2,4_good_hypo_program,High Quality Hypothesis + Program,0d3d703e,Easy,1,1,1.0,True,28,37.83783783783784,11,3,2,7,5,74,3,24.666666666666668,"Describing the input grid: A 3x3 grid where each column is a solid vertical stripe, and the same 3-color row is repeated three times.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Keep every cell in the same position, but replace colors using fixed swap pairs: 1↔5, 2↔6, 3↔4, and 8↔9."
2,4_good_hypo_program,High Quality Hypothesis + Program,0dfd9992,Medium,1,1,1.0,True,29,32.22222222222222,2,9,4,9,5,90,5,18.0,"Describing the input grid: The input is a set of repeated vertical column patterns, with some entries in some columns erased to black.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Group columns that are compatible, meaning that every row where both columns are non-black has the same value. For each column group, merge the non-black values to reconstruct the full column template. Replace every column by its completed template, filling the black cells."
