task_id,difficulty,hint,status,candidate_index,is_best,program,train_pass_all,train_correct_count,train_total_examples,train_accuracy,train_error,test_pass_all,test_correct_count,test_total_examples,test_accuracy,test_error,num_programs_requested,num_programs_parsed,fallback_used,error
7468f01a,Medium,Flip,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    nz = np.argwhere(g != 0)
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0) + 1
    crop = g[r0:r1, c0:c1].copy()
    vals, counts = np.unique(crop[crop != 0], return_counts=True)
    if len(vals) == 0:
        return crop
    bg = vals[np.argmax(counts)]
    mask = crop != bg
    rows = np.where(mask.any(axis=1))[0]
    cols = np.where(mask.any(axis=0))[0]
    if len(rows) == 0 or len(cols) == 0:
        return crop
    return crop[rows.min():rows.max()+1, cols.min():cols.max()+1].copy()",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7468f01a,Medium,Flip,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    nz = np.argwhere(g != 0)
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0) + 1
    crop = g[r0:r1, c0:c1].copy()
    vals, counts = np.unique(crop[crop != 0], return_counts=True)
    if len(vals) == 0:
        return crop
    bg = vals[np.argmax(counts)]
    out = crop.copy()
    out[out == 0] = bg
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7468f01a,Medium,Flip,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    nz = np.argwhere(g != 0)
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0) + 1
    crop = g[r0:r1, c0:c1].copy()
    vals, counts = np.unique(crop[crop != 0], return_counts=True)
    if len(vals) == 0:
        return crop
    bg = vals[np.argmax(counts)]
    # keep only cells that are not background, then fill zeros with background
    out = np.where(crop == bg, bg, crop)
    out[out == 0] = bg
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7468f01a,Medium,Flip,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    nz = np.argwhere(g != 0)
    r0, c0 = nz.min(axis=0)
    r1, c1 = nz.max(axis=0) + 1
    crop = g[r0:r1, c0:c1].copy()
    vals, counts = np.unique(crop[crop != 0], return_counts=True)
    if len(vals) == 0:
        return crop
    bg = vals[np.argmax(counts)]
    # remove any full background border rows/cols
    rows = np.where(np.any(crop != bg, axis=1))[0]
    cols = np.where(np.any(crop != bg, axis=0))[0]
    if len(rows) > 0 and len(cols) > 0:
        crop = crop[rows.min():rows.max()+1, cols.min():cols.max()+1]
    return crop.copy()",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
776ffc46,Easy,Use the complete gray-framed shape as a pattern-copying brush.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        mask = g == c
        if not mask.any():
            continue
        rows = np.where(mask.any(axis=1))[0]
        cols = np.where(mask.any(axis=0))[0]
        h = rows[-1] - rows[0] + 1
        w = cols[-1] - cols[0] + 1
        if h == 3 and w == 3:
            new_c = 2 if c == 1 else 3 if c == 2 else 1
            g[mask] = new_c
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
776ffc46,Easy,Use the complete gray-framed shape as a pattern-copying brush.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    for c in [1, 2, 3]:
        pos = np.argwhere(grid == c)
        if pos.size == 0:
            continue
        r0, c0 = pos.min(axis=0)
        r1, c1 = pos.max(axis=0)
        h, w = r1 - r0 + 1, c1 - c0 + 1
        if h == 3 and w == 3:
            if c == 1:
                out[grid == c] = 2
            elif c == 2:
                out[grid == c] = 3
            elif c == 3:
                out[grid == c] = 1
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
776ffc46,Easy,Use the complete gray-framed shape as a pattern-copying brush.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    for color in np.unique(g):
        if color == 0:
            continue
        coords = np.argwhere(g == color)
        if len(coords) == 0:
            continue
        rmin, cmin = coords.min(axis=0)
        rmax, cmax = coords.max(axis=0)
        if (rmax - rmin + 1, cmax - cmin + 1) == (3, 3):
            if color == 1:
                repl = 2
            elif color == 2:
                repl = 3
            elif color == 3:
                repl = 1
            else:
                repl = color
            g[g == color] = repl
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
776ffc46,Easy,Use the complete gray-framed shape as a pattern-copying brush.,ok,4,True,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    for color in (1, 2, 3):
        ys, xs = np.where(grid == color)
        if ys.size == 0:
            continue
        if ys.ptp() == 2 and xs.ptp() == 2:
            mapping = {1: 2, 2: 3, 3: 1}
            out[grid == color] = mapping[color]
    return out",False,0,4,0.0,"AttributeError: `ptp` was removed from the ndarray class in NumPy 2.0. Use np.ptp(arr, ...) instead.",False,0,1,0.0,"AttributeError: `ptp` was removed from the ndarray class in NumPy 2.0. Use np.ptp(arr, ...) instead.",6,6,False,
776ffc46,Easy,Use the complete gray-framed shape as a pattern-copying brush.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    for color in [1, 2, 3]:
        pts = np.argwhere(g == color)
        if pts.shape[0] == 0:
            continue
        rmin, cmin = pts.min(axis=0)
        rmax, cmax = pts.max(axis=0)
        if rmax - rmin == 2 and cmax - cmin == 2:
            target = {1: 2, 2: 3, 3: 1}[color]
            g[g == color] = target
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
776ffc46,Easy,Use the complete gray-framed shape as a pattern-copying brush.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    result = grid.copy()
    unique = [x for x in np.unique(grid) if x != 0]
    for x in unique:
        coords = np.argwhere(grid == x)
        if coords.size == 0:
            continue
        rmin, cmin = coords.min(axis=0)
        rmax, cmax = coords.max(axis=0)
        if (rmax - rmin + 1) * (cmax - cmin + 1) == 9 and (rmax - rmin + 1, cmax - cmin + 1) == (3, 3):
            if x == 1:
                y = 2
            elif x == 2:
                y = 3
            elif x == 3:
                y = 1
            else:
                y = x
            result[grid == x] = y
    return result",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
780d0b14,Easy,Look for the block divisions to simplify the pattern.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    h, w = g.shape
    rows = np.where(np.any(g != 0, axis=1))[0]
    cols = np.where(np.any(g != 0, axis=0))[0]
    if len(rows) == 0 or len(cols) == 0:
        return np.zeros((0, 0), dtype=int)
    r0, r1 = rows[0], rows[-1]
    c0, c1 = cols[0], cols[-1]
    sub = g[r0:r1+1, c0:c1+1]
    rr = np.where(np.any(sub != 0, axis=1))[0]
    cc = np.where(np.any(sub != 0, axis=0))[0]
    if len(rr) == 0 or len(cc) == 0:
        return np.zeros((0, 0), dtype=int)
    r_starts = [rr[0]]
    for i in range(1, len(rr)):
        if rr[i] != rr[i-1] + 1:
            r_starts.append(rr[i])
    c_starts = [cc[0]]
    for i in range(1, len(cc)):
        if cc[i] != cc[i-1] + 1:
            c_starts.append(cc[i])
    # infer block colors from nonzero connected row/col bands
    row_colors = []
    for rs in r_starts:
        vals = sub[rs][sub[rs] != 0]
        row_colors.append(int(vals[0]) if len(vals) else 0)
    col_colors = []
    for cs in c_starts:
        vals = sub[:, cs][sub[:, cs] != 0]
        col_colors.append(int(vals[0]) if len(vals) else 0)
    out = np.array([[row_colors[i], col_colors[j]] for i in range(len(row_colors)) for j in range(len(col_colors))], dtype=int)
    return out.reshape(len(row_colors), len(col_colors), 2)[:, :, 0] if False else np.array([[row_colors[i], col_colors[j]] for i in range(len(row_colors)) for j in range(len(col_colors))], dtype=int).reshape(len(row_colors), len(col_colors), 2)[:, :, 0]",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
780d0b14,Easy,Look for the block divisions to simplify the pattern.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = grid
    h, w = g.shape
    # split by all-zero separator rows
    nonzero_rows = [i for i in range(h) if np.any(g[i] != 0)]
    blocks = []
    start = nonzero_rows[0]
    prev = nonzero_rows[0]
    for r in nonzero_rows[1:]:
        if r == prev + 1:
            prev = r
        else:
            blocks.append(g[start:prev+1])
            start = prev = r
    blocks.append(g[start:prev+1])

    colors = []
    for b in blocks:
        vals = b[b != 0]
        colors.append(int(np.bincount(vals).argmax()))
    # return pairwise combination of block colors in a compact matrix
    n = len(colors)
    out = np.zeros((n, 2), dtype=int)
    for i, c in enumerate(colors):
        out[i, 0] = c
        out[i, 1] = colors[(i + 1) % n]
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
780d0b14,Easy,Look for the block divisions to simplify the pattern.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    h, w = g.shape
    # identify 4 quadrants separated by zero rows/cols
    zr = np.where(np.all(g == 0, axis=1))[0]
    zc = np.where(np.all(g == 0, axis=0))[0]
    rcuts = [0] + [int(zr[len(zr)//2])] + [h]
    ccuts = [0] + [int(zc[len(zc)//2])] + [w]
    # fallback: use first zero row/col as separators
    if len(zr) > 0:
        rcuts = [0, zr[0], h]
    if len(zc) > 0:
        ccuts = [0, zc[0], w]
    parts = []
    for i in range(len(rcuts)-1):
        for j in range(len(ccuts)-1):
            sub = g[rcuts[i]:rcuts[i+1], ccuts[j]:ccuts[j+1]]
            vals = sub[sub != 0]
            if len(vals):
                parts.append(int(np.bincount(vals).argmax()))
    # arrange unique colors into a small matrix
    uniq = []
    for c in parts:
        if c not in uniq:
            uniq.append(c)
    if len(uniq) == 4:
        return np.array([[uniq[0], uniq[1]], [uniq[2], uniq[3]]], dtype=int)
    if len(uniq) == 6:
        return np.array([[uniq[0], uniq[1]], [uniq[2], uniq[3]], [uniq[4], uniq[5]]], dtype=int)
    if len(uniq) >= 3:
        return np.array([uniq[:3]], dtype=int)
    return np.array(uniq, dtype=int).reshape(-1, 1)",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
780d0b14,Easy,Look for the block divisions to simplify the pattern.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = grid
    # find non-zero color regions by rows
    row_colors = []
    i = 0
    while i < g.shape[0]:
        if np.any(g[i] != 0):
            j = i
            while j < g.shape[0] and np.any(g[j] != 0):
                j += 1
            vals = g[i:j][g[i:j] != 0]
            row_colors.append(int(np.bincount(vals).argmax()))
            i = j
        else:
            i += 1
    # find non-zero color regions by columns
    col_colors = []
    i = 0
    gt = g.T
    while i < gt.shape[0]:
        if np.any(gt[i] != 0):
            j = i
            while j < gt.shape[0] and np.any(gt[j] != 0):
                j += 1
            vals = gt[i:j][gt[i:j] != 0]
            col_colors.append(int(np.bincount(vals).argmax()))
            i = j
        else:
            i += 1
    if len(row_colors) == 2 and len(col_colors) == 2:
        return np.array([[row_colors[0], col_colors[0]], [row_colors[1], col_colors[1]]], dtype=int)
    if len(row_colors) == 3 and len(col_colors) == 3:
        return np.array([[row_colors[0], col_colors[0], row_colors[1]],
                         [col_colors[1], row_colors[2], col_colors[2]]], dtype=int)
    return np.array([row_colors[:min(3, len(row_colors))]], dtype=int)",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
780d0b14,Easy,Look for the block divisions to simplify the pattern.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    # extract dominant color from each non-zero connected band of rows
    bands = []
    in_band = False
    start = 0
    for r in range(g.shape[0]):
        nz = np.any(g[r] != 0)
        if nz and not in_band:
            in_band = True
            start = r
        elif not nz and in_band:
            in_band = False
            bands.append(g[start:r])
    if in_band:
        bands.append(g[start:])
    colors = []
    for b in bands:
        vals = b[b != 0]
        if len(vals):
            colors.append(int(np.bincount(vals).argmax()))
    # compress to unique colors in order
    uniq = []
    for c in colors:
        if c not in uniq:
            uniq.append(c)
    n = len(uniq)
    if n == 4:
        return np.array([[uniq[0], uniq[1]], [uniq[2], uniq[3]]], dtype=int)
    if n == 6:
        return np.array([[uniq[0], uniq[1]], [uniq[2], uniq[3]], [uniq[4], uniq[5]]], dtype=int)
    if n >= 2:
        return np.array(uniq[:2], dtype=int).reshape(1, 2)
    return np.array([[0]], dtype=int)",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
780d0b14,Easy,Look for the block divisions to simplify the pattern.,ok,6,True,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = grid
    # detect four or six colored panels separated by zero lines
    zero_rows = np.where(np.all(g == 0, axis=1))[0]
    zero_cols = np.where(np.all(g == 0, axis=0))[0]
    row_splits = [0] + ([zero_rows[0]] if len(zero_rows) else []) + [g.shape[0]]
    col_splits = [0] + ([zero_cols[0]] if len(zero_cols) else []) + [g.shape[1]]
    panels = []
    for i in range(len(row_splits)-1):
        for j in range(len(col_splits)-1):
            sub = g[row_splits[i]:row_splits[i+1], col_splits[j]:col_splits[j+1]]
            vals = sub[sub != 0]
            if len(vals):
                panels.append(int(np.bincount(vals).argmax()))
    # map panel colors to compact output by reading in order
    if len(panels) == 4:
        return np.array([[panels[0], panels[1]], [panels[2], panels[3]]], dtype=int)
    if len(panels) == 6:
        return np.array([[panels[0], panels[1]], [panels[2], panels[3]], [panels[4], panels[5]]], dtype=int)
    if len(panels) == 3:
        return np.array([panels], dtype=int)
    return np.array(panels, dtype=int).reshape(-1, 1)",False,1,3,0.3333333333333333,,False,0,1,0.0,,6,6,False,
794b24be,Easy,Notice how the number of blue blocks relates to the way the red blocks are arranged.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    if np.any(g == 1):
        out[0, 0] = 2
    return out",False,2,10,0.2,,False,0,2,0.0,,6,6,False,
794b24be,Easy,Notice how the number of blue blocks relates to the way the red blocks are arranged.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    rows, cols = np.where(g == 1)
    if len(rows) == 0:
        return out
    r0 = rows.min()
    c0 = cols.min()
    out[0, :c0 + 1] = 2
    return out",False,2,10,0.2,,False,1,2,0.5,,6,6,False,
794b24be,Easy,Notice how the number of blue blocks relates to the way the red blocks are arranged.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    rows, cols = np.where(g == 1)
    if len(rows) == 0:
        return out
    if np.any(rows == 0):
        out[0, :3] = 2
    else:
        out[0, 0] = 2
    return out",False,3,10,0.3,,False,0,2,0.0,,6,6,False,
794b24be,Easy,Notice how the number of blue blocks relates to the way the red blocks are arranged.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    rows, cols = np.where(g == 1)
    if len(rows) == 0:
        return out
    if len(rows) >= 3:
        out[0, :3] = 2
        if np.any(rows > 0):
            out[1, 1] = 2
    elif len(rows) == 2:
        out[0, :2] = 2
    else:
        out[0, 0] = 2
    return out",False,8,10,0.8,,True,2,2,1.0,,6,6,False,
794b24be,Easy,Notice how the number of blue blocks relates to the way the red blocks are arranged.,ok,5,True,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    if np.sum(g == 1) == 0:
        return out
    if np.sum(g == 1) == 1:
        out[0, 0] = 2
    elif np.sum(g == 1) == 2:
        out[0, :2] = 2
    else:
        out[0, :3] = 2
        if np.any(g[1:, :] == 1):
            out[1, 1] = 2
    return out",False,8,10,0.8,,True,2,2,1.0,,6,6,False,
794b24be,Easy,Notice how the number of blue blocks relates to the way the red blocks are arranged.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    rows, cols = np.where(g == 1)
    if len(rows) == 0:
        return out
    if np.any(g[0] == 1):
        out[0, :3] = 2
    elif np.any(g[:, 0] == 1):
        out[0, 0] = 2
    else:
        out[0, :2] = 2
    if np.sum(g == 1) >= 4:
        out[1, 1] = 2
    return out",False,6,10,0.6,,False,1,2,0.5,,6,6,False,
7b6016b9,Easy,Pay attention to which positions form a closed shape.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    out = np.full_like(g, 3)
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        mask = g == c
        rows = np.where(mask.any(axis=1))[0]
        cols = np.where(mask.any(axis=0))[0]
        if len(rows) == 0 or len(cols) == 0:
            continue
        r1, r2 = rows[0], rows[-1]
        c1, c2 = cols[0], cols[-1]
        out[mask] = c
        for r in range(r1 + 1, r2):
            for col in range(c1 + 1, c2):
                if g[r, col] == 0:
                    out[r, col] = 2
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7b6016b9,Easy,Pay attention to which positions form a closed shape.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    h, w = grid.shape
    out = np.full((h, w), 3, dtype=int)
    colors = [c for c in np.unique(grid) if c != 0]
    for c in colors:
        pos = np.argwhere(grid == c)
        if pos.size == 0:
            continue
        rs = pos[:, 0]
        cs = pos[:, 1]
        r1, r2 = rs.min(), rs.max()
        c1, c2 = cs.min(), cs.max()
        out[grid == c] = c
        for r in range(r1, r2 + 1):
            for col in range(c1, c2 + 1):
                if grid[r, col] == 0:
                    out[r, col] = 2
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7b6016b9,Easy,Pay attention to which positions form a closed shape.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    out = np.where(g == 0, 3, g).astype(int)
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        rows = np.where((g == c).any(axis=1))[0]
        cols = np.where((g == c).any(axis=0))[0]
        if rows.size == 0 or cols.size == 0:
            continue
        r1, r2 = rows[0], rows[-1]
        c1, c2 = cols[0], cols[-1]
        sub = g[r1:r2 + 1, c1:c2 + 1]
        out[r1:r2 + 1, c1:c2 + 1][sub == 0] = 2
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7b6016b9,Easy,Pay attention to which positions form a closed shape.,ok,4,True,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = np.full_like(grid, 3)
    for c in [x for x in np.unique(grid) if x != 0]:
        coords = np.argwhere(grid == c)
        if coords.shape[0] == 0:
            continue
        rmin, cmin = coords.min(axis=0)
        rmax, cmax = coords.max(axis=0)
        out[grid == c] = c
        for r in range(rmin, rmax + 1):
            for col in range(cmin, cmax + 1):
                if grid[r, col] == 0:
                    out[r, col] = 2
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7b6016b9,Easy,Pay attention to which positions form a closed shape.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    out = np.zeros_like(g)
    out[g == 0] = 3
    colors = [c for c in np.unique(g) if c != 0]
    for c in colors:
        pts = np.argwhere(g == c)
        if pts.size == 0:
            continue
        r0, c0 = pts.min(axis=0)
        r1, c1 = pts.max(axis=0)
        out[g == c] = c
        for i in range(r0, r1 + 1):
            for j in range(c0, c1 + 1):
                if g[i, j] == 0:
                    out[i, j] = 2
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7b6016b9,Easy,Pay attention to which positions form a closed shape.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    h, w = grid.shape
    out = np.full((h, w), 3, dtype=int)
    vals = [v for v in np.unique(grid) if v != 0]
    for v in vals:
        p = np.argwhere(grid == v)
        if len(p) == 0:
            continue
        rmin = p[:, 0].min()
        rmax = p[:, 0].max()
        cmin = p[:, 1].min()
        cmax = p[:, 1].max()
        out[grid == v] = v
        for r in range(rmin, rmax + 1):
            for c in range(cmin, cmax + 1):
                if grid[r, c] == 0:
                    out[r, c] = 2
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7ddcd7ec,Easy,Use the antennae as the starting point.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    nz = np.argwhere(g != 0)
    if nz.size == 0:
        return g
    c = int(g[nz[0][0], nz[0][1]])
    rows = nz[:, 0]
    cols = nz[:, 1]
    rmin, rmax = rows.min(), rows.max()
    cmin, cmax = cols.min(), cols.max()
    h = rmax - rmin + 1
    w = cmax - cmin + 1
    if h == w:
        # extend along main diagonal from the top-left of the bounding box
        for i in range(max(g.shape)):
            r, col = rmin + i, cmin + i
            if 0 <= r < g.shape[0] and 0 <= col < g.shape[1]:
                g[r, col] = c
    else:
        # extend along anti-diagonal from the top-right of the bounding box
        for i in range(max(g.shape)):
            r, col = rmin + i, cmax - i
            if 0 <= r < g.shape[0] and 0 <= col < g.shape[1]:
                g[r, col] = c
    return g",False,1,3,0.3333333333333333,,False,0,1,0.0,,6,6,False,
7ddcd7ec,Easy,Use the antennae as the starting point.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    nz = np.argwhere(g != 0)
    if len(nz) == 0:
        return g
    color = int(g[nz[0][0], nz[0][1]])
    rmin, cmin = nz.min(axis=0)
    rmax, cmax = nz.max(axis=0)
    # Determine direction by comparing the shape of the object
    if (rmax - rmin) >= (cmax - cmin):
        # fill descending diagonal from top-right corner of bbox
        r, c = rmin, cmax
        while r < g.shape[0] and c >= 0:
            g[r, c] = color
            r += 1
            c -= 1
    else:
        # fill ascending diagonal from top-left corner of bbox
        r, c = rmin, cmin
        while r < g.shape[0] and c < g.shape[1]:
            g[r, c] = color
            r += 1
            c += 1
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7ddcd7ec,Easy,Use the antennae as the starting point.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    pts = np.argwhere(g > 0)
    if pts.size == 0:
        return g
    color = int(g[pts[0][0], pts[0][1]])
    rmin, cmin = pts.min(axis=0)
    rmax, cmax = pts.max(axis=0)
    # If the object touches the left side of its bbox more than the top, use main diagonal.
    left_touch = np.sum(pts[:, 1] == cmin)
    top_touch = np.sum(pts[:, 0] == rmin)
    if left_touch >= top_touch:
        for k in range(max(g.shape)):
            r, c = rmin + k, cmin + k
            if r < g.shape[0] and c < g.shape[1]:
                g[r, c] = color
    else:
        for k in range(max(g.shape)):
            r, c = rmin + k, cmax - k
            if r < g.shape[0] and c >= 0:
                g[r, c] = color
    return g",False,1,3,0.3333333333333333,,False,0,1,0.0,,6,6,False,
7ddcd7ec,Easy,Use the antennae as the starting point.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    nz = np.argwhere(g != 0)
    if nz.shape[0] == 0:
        return g
    color = int(g[nz[0, 0], nz[0, 1]])
    rmin, cmin = nz.min(axis=0)
    rmax, cmax = nz.max(axis=0)
    # Extend from the nearest corner of the bounding box toward the opposite edge.
    corners = [
        (rmin, cmin),
        (rmin, cmax),
        (rmax, cmin),
        (rmax, cmax),
    ]
    # choose corner with most existing cells on its row/col
    scores = []
    for rr, cc in corners:
        scores.append(np.sum((nz[:, 0] == rr) | (nz[:, 1] == cc)))
    rr, cc = corners[int(np.argmax(scores))]
    dr = 1 if rr == rmin else -1
    dc = 1 if cc == cmin else -1
    for k in range(max(g.shape)):
        r, c = rr + dr * k, cc + dc * k
        if 0 <= r < g.shape[0] and 0 <= c < g.shape[1]:
            g[r, c] = color
    return g",False,1,3,0.3333333333333333,,False,0,1,0.0,,6,6,False,
7ddcd7ec,Easy,Use the antennae as the starting point.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    pts = np.argwhere(g != 0)
    if pts.size == 0:
        return g
    color = int(g[pts[0][0], pts[0][1]])
    rmin, cmin = pts.min(axis=0)
    rmax, cmax = pts.max(axis=0)
    h = rmax - rmin + 1
    w = cmax - cmin + 1
    if h > w:
        # vertical-ish object -> fill anti-diagonal from top-right
        for i in range(g.shape[0]):
            r = rmin + i
            c = cmax - i
            if 0 <= r < g.shape[0] and 0 <= c < g.shape[1]:
                g[r, c] = color
    else:
        # horizontal-ish or square -> fill main diagonal from top-left
        for i in range(g.shape[0]):
            r = rmin + i
            c = cmin + i
            if 0 <= r < g.shape[0] and 0 <= c < g.shape[1]:
                g[r, c] = color
    return g",False,1,3,0.3333333333333333,,False,0,1,0.0,,6,6,False,
7ddcd7ec,Easy,Use the antennae as the starting point.,ok,6,True,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, copy=True)
    nz = np.argwhere(g != 0)
    if nz.size == 0:
        return g
    color = int(g[nz[0, 0], nz[0, 1]])
    rmin, cmin = nz.min(axis=0)
    rmax, cmax = nz.max(axis=0)

    # Preserve the original object and add a diagonal ""trail"" starting from its farthest corner.
    if (rmax - rmin) == (cmax - cmin):
        start_r, start_c = rmin, cmin
        dr, dc = 1, 1
    elif (rmax - rmin) > (cmax - cmin):
        start_r, start_c = rmin, cmax
        dr, dc = 1, -1
    else:
        start_r, start_c = rmin, cmin
        dr, dc = 1, 1

    r, c = start_r, start_c
    while 0 <= r < g.shape[0] and 0 <= c < g.shape[1]:
        g[r, c] = color
        r += dr
        c += dc
    return g",False,1,3,0.3333333333333333,,False,0,1,0.0,,6,6,False,
7fe24cdd,Medium,Rotate around a certain point.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    n, m = g.shape
    out = np.zeros((2 * n, 2 * m), dtype=int)
    out[:n, :m] = g
    out[:n, m:] = np.fliplr(g)
    out[n:, :m] = np.flipud(g)
    out[n:, m:] = np.flipud(np.fliplr(g))
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
7fe24cdd,Medium,Rotate around a certain point.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    n, m = g.shape
    out = np.zeros((2 * n, 2 * m), dtype=int)
    out[:n, :m] = g
    out[:n, m:] = g.T
    out[n:, :m] = np.rot90(g, 1)
    out[n:, m:] = np.rot90(g, 2)
    return out",False,1,3,0.3333333333333333,,False,0,1,0.0,,6,6,False,
